player_id,position,team,age,total_value,avg_year,total_guaranteed,fully_guaranteed,Last Name,First Name,Free agency year,Free Agency Type,Team_ID
291,tight-end,3,29,42500000,8500000,20000000,13318527,Ertz,Zach,2022,Void,0
292,tight-end,15,35,17000000,8500000,12760000,10570000,Walker,Delanie,2021,UFA,0
293,tight-end,7,28,32000000,8000000,22000000,18000000,Burton,Trey,2022,UFA,0
294,4-3-defensive-end,8,30,45000000,9000000,24675000,17425000,Crawford,Tyrone,2021,UFA,0
295,4-3-defensive-end,22,30,9000000,9000000,6000000,6000000,Ansah,Ezekiel,2020,UFA,0
296,4-3-defensive-end,29,30,25500000,8500000,12750000,9500000,Sheard,Jabaal,2020,UFA,0
297,4-3-defensive-end,19,0,33551874,8387969,0,0,Bosa,Nick,2020,ERFA,0
298,4-3-defensive-end,12,34,16750000,8375000,4000000,4000000,Bennett,Michael,2021,UFA,0
299,4-3-defensive-end,8,29,8000000,8000000,6000000,6000000,Quinn,Robert,2020,UFA,0
300,4-3-defensive-end,1,0,31360824,7840206,0,0,Ferrell,Clelin,2020,ERFA,0
301,left-tackle,26,31,62000000,15500000,34800000,34800000,Solder,Nate,2022,UFA,0
302,left-tackle,18,27,72500000,14500000,41350000,25946000,Matthews,Jake,2024,UFA,0
303,left-tackle,16,26,41250000,13750000,27000000,27000000,Smith,Donovan,2022,UFA,0
304,left-tackle,30,31,53000000,13250000,25000000,25000000,Okung,Russell,2021,UFA,0
305,left-tackle,6,31,66000000,13200000,41250000,30000000,Williams,Trent,2021,UFA,0
306,offensive-line,1,26,66000000,16500000,36250000,36250000,Brown,Trent,2023,UFA,0
307,edge-rusher,23,30,55000000,11000000,33469000,22969000,Jordan,Cameron,2021,UFA,0
308,edge-rusher,31,31,21500000,10750000,19750000,19750000,Hughes,Jerry,2022,UFA,0
309,edge-rusher,8,30,45000000,9000000,24675000,17425000,Crawford,Tyrone,2021,UFA,0
310,edge-rusher,22,30,9000000,9000000,6000000,6000000,Ansah,Ezekiel,2020,UFA,0
311,edge-rusher,29,30,25500000,8500000,12750000,9500000,Sheard,Jabaal,2020,UFA,0
312,edge-rusher,19,0,33551874,8387969,0,0,Bosa,Nick,2020,ERFA,0
313,edge-rusher,12,34,16750000,8375000,4000000,4000000,Bennett,Michael,2021,UFA,0
314,3-4-defensive-tackle,26,0,13248048,3312012,0,0,Lawrence,Dexter,2020,ERFA,0
315,3-4-defensive-tackle,20,27,3095000,3095000,0,0,Pierce,Michael,2020,UFA,0
316,3-4-defensive-tackle,27,33,2500000,2500000,2250000,750000,McLendon,Steve,,,0
317,3-4-defensive-tackle,10,24,9361642,2340411,7635055,7635055,Clark,Kenny,2021,UFA,0
318,3-4-defensive-tackle,15,30,5662228,1415557,3475358,3475358,Johnson,Austin,2020,UFA,0
319,right-guard,11,28,41264500,8252900,20000000,14000000,Duvernay-Tardif,Laurent,2023,UFA,0
320,right-guard,3,30,40000000,8000000,21000000,17000000,Brooks,Brandon,2021,Void,0
321,right-guard,27,28,29000000,7250000,15000000,15000000,Winters,Brian,2021,UFA,0
322,right-guard,7,31,12200000,6100000,4000000,2500000,Long,Kyle,2021,UFA,0
323,right-guard,18,26,18250000,6083333,12750000,12500000,Brown,Jamon,2022,UFA,0
324,center,25,27,51703000,10340600,24000000,19500000,Linder,Brandon,2023,UFA,0
325,center,19,28,47500000,9500000,28500000,16500000,Richburg,Weston,2023,UFA,0
326,center,8,28,56400000,9400000,28162822,18162822,Frederick,Travis,2024,UFA,0
327,center,13,30,27030000,9010000,12000000,10000000,Paradis,Matt,2022,Void,0
328,center,18,34,45000000,9000000,28500000,20000000,Mack,Alex,2021,UFA,0
329,center,22,28,27000000,9000000,15991399,5891399,Britt,Justin,2021,UFA,0
330,center,1,30,44500000,8900000,20000000,12650000,Hudson,Rodney,2020,Void,0
331,right-tackle,20,22,1763000,587667,58000,58000,Mekari,Patrick,2022,RFA,0
332,right-tackle,12,22,1762500,587500,27500,27500,St. Louis,Tyree,2022,RFA,0
333,right-tackle,14,2020,1762000,587333,7000,7000,Sweet,William,2022,RFA,0
334,right-tackle,14,2020,1761000,587000,6000,6000,Cole,Tariq,2022,RFA,0
335,right-tackle,1,25,1760000,586667,5000,5000,McNeil,Lukayus,2022,RFA,0
336,3-4-defensive-end,27,26,3875720,968930,987720,987720,Shepherd,Nathan,2022,UFA,0
337,3-4-defensive-end,2,30,1825000,912500,200000,0,Winn,Billy,2021,UFA,0
338,3-4-defensive-end,2,0,3596436,899109,0,0,Jones,Dre’Mont,2020,ERFA,0
339,3-4-defensive-end,16,26,895000,895000,240000,240000,Nunez-Roches,Rakeem,2020,UFA,0
340,3-4-defensive-end,7,29,895000,895000,90000,90000,Williams,Nicholas,2020,UFA,0
341,3-4-defensive-end,20,26,3559644,889911,898644,898644,Wormley,Chris,2021,UFA,0
342,3-4-defensive-end,7,26,3413520,853380,862520,826520,Bullard,Jonathan,2020,UFA,0
343,interior-defensive-line,24,31,50000000,12500000,31500000,11150000,Joseph,Linval,2023,UFA,0
344,interior-defensive-line,9,29,37000000,12333333,21500000,15000000,Richardson,Sheldon,2022,UFA,0
345,interior-defensive-line,28,26,60000000,12000000,14000000,14000000,Tuitt,Stephon,2023,UFA,0
346,interior-defensive-line,7,30,48000000,12000000,30000000,22000000,Hicks,Akiem,2022,UFA,0
347,interior-defensive-line,5,29,33250000,11083333,24396000,18146000,Brockers,Michael,2020,UFA,0
348,interior-defensive-line,7,25,42040000,10510000,25000000,17250000,Goldman,Eddie,2023,UFA,0
349,interior-defensive-line,20,30,52500000,10500000,27500000,24500000,Williams,Brandon,2022,UFA,0
350,linebacker,32,29,28910000,7227500,18500000,16000000,Alonso,Kiko,2021,UFA,0
351,linebacker,7,29,28000000,7000000,15500000,13500000,Trevathan,Danny,2020,UFA,0
352,linebacker,22,30,14000000,7000000,7500000,6500000,Wright,K.J.,2021,UFA,0
353,linebacker,2,23,27271240,6817810,27271240,27271240,Chubb,Bradley,2022,UFA,0
354,linebacker,21,29,26000000,6500000,10681012,10681012,Mercilus,Whitney,2020,UFA,0
355,linebacker,1,29,19000000,6333333,12150000,6075000,Whitehead,Tahir,2021,UFA,0
356,4-3-defensive-tackle,32,0,15439098,3859774,15439098,15439098,Wilkins,Christian,2023,UFA,0
357,4-3-defensive-tackle,16,24,14824238,3706060,14824238,14824238,Vea,Vita,2022,UFA,0
358,4-3-defensive-tackle,12,29,14400000,3600000,6300000,4900000,Guy,Lawrence,2021,UFA,0
359,4-3-defensive-tackle,23,25,12801646,3200412,12801646,12801646,Rankins,Sheldon,2021,UFA,0
360,4-3-defensive-tackle,32,28,9000000,3000000,3500000,3500000,Spence,Akeem,2020,UFA,0
361,4-3-defensive-tackle,30,0,11422158,2855540,0,0,Tillery,Jerry,2020,ERFA,0
362,4-3-defensive-tackle,25,23,10154954,2538739,8995072,8995072,Bryan,Taven,2022,UFA,0
363,defensive-line,2,29,36700000,9175000,17500000,12000000,Wolfe,Derek,2020,UFA,0
364,defensive-line,8,30,45000000,9000000,24675000,17425000,Crawford,Tyrone,2021,UFA,0
365,defensive-line,22,30,9000000,9000000,6000000,6000000,Ansah,Ezekiel,2020,UFA,0
366,defensive-line,29,30,25500000,8500000,12750000,9500000,Sheard,Jabaal,2020,UFA,0
367,defensive-line,27,28,25200000,8400000,17000000,17000000,Anderson,Henry,2022,UFA,0
368,defensive-line,19,0,33551874,8387969,0,0,Bosa,Nick,2020,ERFA,0
369,left-guard,2,30,36000000,9000000,24000000,18650000,Leary,Ronald,2021,UFA,0
370,left-guard,21,28,28000000,7000000,13000000,13000000,Fulton,Zach,2022,UFA,0
371,left-guard,10,28,28000000,7000000,9000000,9000000,Turner,Billy,2023,UFA,0
372,left-guard,29,23,23888912,5972228,23888912,23888912,Nelson,Quenton,2022,UFA,0
373,left-guard,3,26,17627000,5626000,12649000,7849000,Seumalo,Isaac,2023,Void,0
374,left-guard,23,27,22500000,5625000,4000000,4000000,Easton,Nick,2023,UFA,0
375,left-guard,19,27,16500000,5500000,11600944,6600944,Tomlinson,Laken,2022,UFA,0
376,3-4-outside-linebacker,29,27,645000,645000,0,0,Nicolas,Dadi,2020,RFA,0
377,3-4-outside-linebacker,2,26,1935000,645000,0,0,Wallace,Aaron,2021,UFA,0
378,3-4-outside-linebacker,7,25,645000,645000,0,0,Irving,Isaiah,2020,RFA,0
379,3-4-outside-linebacker,21,24,2578408,644602,118408,118408,Kalambayi,Peter,2022,UFA,0
380,3-4-outside-linebacker,5,25,2533740,633435,73740,73740,Lawler,Justin,2022,UFA,0
381,tight-end,23,32,15000000,7500000,8000000,8000000,Cook,Jared,2021,Void,0
382,tight-end,24,30,36500000,7300000,18500000,12640000,Rudolph,Kyle,2020,UFA,0
383,tight-end,16,28,40800000,6800000,18000000,7000000,Brate,Cameron,2024,UFA,0
384,tight-end,28,29,32500000,6500000,16000000,9100000,McDonald,Vance,2022,UFA,0
385,tight-end,29,26,13000000,6500000,6000000,6000000,Ebron,Eric,2020,UFA,0
386,tight-end,29,29,18900000,6300000,9500000,7500000,Doyle,Jack,2020,UFA,0
387,4-3-defensive-end,9,24,30412254,7603064,30412254,30412254,Garrett,Myles,2021,UFA,0
388,4-3-defensive-end,31,29,22500000,7500000,10375000,7875000,Murphy,Trent,2021,UFA,0
389,4-3-defensive-end,13,32,22500000,7500000,11250000,9000000,Addison,Mario,2020,Void,0
390,4-3-defensive-end,19,24,28154382,7038596,28154382,28154382,Thomas,Solomon,2021,UFA,0
391,4-3-defensive-end,14,37,7000000,7000000,7000000,700000,Suggs,Terrell,2020,Void,0
392,4-3-defensive-end,30,24,25873672,6468418,25873672,25873672,Bosa,Joey,2021,UFA,0
393,4-3-defensive-end,11,28,18000000,6000000,8805000,6805000,Okafor,Alex,2022,UFA,0
394,left-tackle,23,28,65000000,13000000,38000000,20880000,Armstead,Terron,2022,UFA,0
395,left-tackle,8,29,97600000,12200000,40000000,22118013,Smith,Tyron,2024,UFA,0
396,left-tackle,10,28,48000000,12000000,16000000,16000000,Bakhtiari,David,2021,UFA,0
397,left-tackle,11,28,48000000,12000000,40000000,22000000,Fisher,Eric,2022,UFA,0
398,left-tackle,24,31,58750000,11750000,26300000,26300000,Reiff,Riley,2022,UFA,0
399,left-tackle,22,34,34500000,11500000,16000000,14250000,Brown,Duane,2022,UFA,0
400,offensive-line,15,28,80000000,16000000,50000000,34000000,Lewan,Taylor,2024,UFA,0
401,offensive-line,26,31,62000000,15500000,34800000,34800000,Solder,Nate,2022,UFA,0
402,offensive-line,18,27,72500000,14500000,41350000,25946000,Matthews,Jake,2024,UFA,0
403,offensive-line,8,29,84000000,14000000,40000000,32000000,Martin,Zack,2025,UFA,0
404,offensive-line,16,26,41250000,13750000,27000000,27000000,Smith,Donovan,2022,UFA,0
405,edge-rusher,8,29,8000000,8000000,6000000,6000000,Quinn,Robert,2020,UFA,0
406,edge-rusher,1,0,31360824,7840206,0,0,Ferrell,Clelin,2020,ERFA,0
407,edge-rusher,15,37,23000000,7666667,9750000,7250000,Wake,Cameron,2022,UFA,0
408,edge-rusher,9,24,30412254,7603064,30412254,30412254,Garrett,Myles,2021,UFA,0
409,edge-rusher,31,29,22500000,7500000,10375000,7875000,Murphy,Trent,2021,UFA,0
410,edge-rusher,13,32,22500000,7500000,11250000,9000000,Addison,Mario,2020,Void,0
411,edge-rusher,19,24,28154382,7038596,28154382,28154382,Thomas,Solomon,2021,UFA,0
412,3-4-defensive-tackle,28,27,2750000,1375000,250000,250000,McCullers,Daniel,2021,UFA,0
413,3-4-defensive-tackle,21,25,3870380,967595,215380,215380,Reader,D.J.,2020,UFA,0
414,3-4-defensive-tackle,28,26,3114256,778564,693256,693256,Hargrave,Javon,2020,UFA,0
415,3-4-defensive-tackle,20,0,2819280,704820,299280,299280,Mack,Daylon,2023,UFA,0
416,3-4-defensive-tackle,31,26,1380000,690000,0,0,Peko,Kyle,2021,RFA,0
417,3-4-defensive-tackle,32,26,1380000,690000,0,0,Mbu,Joey,2021,RFA,0
418,3-4-defensive-tackle,6,22,2728044,682011,268044,268044,Settle,Tim,2022,UFA,0
419,3-4-defensive-tackle,5,24,2615236,653809,155236,155236,Joseph,Sebastian,2022,UFA,0
420,right-guard,17,26,17100000,5700000,7500000,6500000,Miller,John,2022,UFA,0
421,right-guard,29,27,16200000,5400000,4200000,4200000,Glowinski,Mark,2022,UFA,0
422,right-guard,6,28,21215638,5303910,21215638,21215638,Scherff,Brandon,2020,UFA,0
423,right-guard,24,30,15500000,5166667,7250000,7250000,Kline,Josh,2022,UFA,0
424,right-guard,25,28,15055000,5018333,6005000,6005000,Cann,AJ,2022,UFA,0
425,center,10,28,25500000,8500000,8000000,8000000,Linsley,Corey,2021,UFA,0
426,center,3,32,24500000,8166667,19000000,10500000,Kelce,Jason,2022,Void,0
427,center,30,30,15000000,7500000,10000000,10000000,Pouncey,Mike,2020,UFA,0
428,center,9,28,16750000,5583333,10000000,6500000,Tretter,J.C.,2020,UFA,0
429,center,15,30,17500000,4375000,7500000,7500000,Jones,Ben,2020,UFA,0
430,center,31,29,12600000,4200000,1200000,1200000,Long,Spencer,2022,UFA,0
431,right-tackle,15,23,1760000,586667,5000,5000,Hall,A.T.,2022,RFA,0
432,right-tackle,2,2020,1758000,586000,3000,3000,Bailey,Quinn,2022,RFA,0
433,right-tackle,8,2020,1758000,586000,3000,3000,Puni,Derrick,2022,RFA,0
434,right-tackle,4,2020,1755000,585000,0,0,Nelson,Matt,2022,RFA,0
435,right-tackle,27,2020,1755000,585000,0,0,Miller,Wyatt,2022,RFA,0
436,right-tackle,28,23,1755000,585000,0,0,Prince,Damian,2022,RFA,0
437,3-4-defensive-end,26,30,845000,845000,0,0,Jenkins,John,2020,UFA,0
438,3-4-defensive-end,10,24,3261676,815419,744776,744776,Adams,Montravius,2021,UFA,0
439,3-4-defensive-end,27,25,3235512,808878,835856,835856,Basham,Tarell,2021,UFA,0
440,3-4-defensive-end,5,0,3146608,786652,0,0,Gaines,Greg,2020,ERFA,0
441,3-4-defensive-end,30,27,1510000,755000,0,0,McGill,T.Y.,2020,UFA,0
442,3-4-defensive-end,5,23,2912356,728089,452356,452356,Franklin-Myers,John,2022,UFA,0
443,interior-defensive-line,28,30,52281000,10456200,16000000,16000000,Heyward,Cameron,2021,UFA,0
444,interior-defensive-line,10,30,41000000,10250000,12000000,12000000,Daniels,Mike,2020,UFA,0
445,interior-defensive-line,31,30,50000000,10000000,25000000,18500000,Lotulelei,Star,2023,UFA,0
446,interior-defensive-line,3,29,30000000,10000000,17000000,17000000,Jackson,Malik,2022,Void,0
447,interior-defensive-line,13,29,28000000,9333333,13300000,10800000,Poe,Dontari,2021,UFA,0
448,linebacker,28,30,18600000,6200000,6700000,6700000,Williams,Vince,2022,UFA,0
449,linebacker,30,26,12050000,6025000,4900000,4900000,Perryman,Denzel,2021,UFA,0
450,linebacker,28,30,12000000,6000000,5750000,5750000,Barron,Mark,2021,UFA,0
451,linebacker,4,28,17250000,5750000,8500000,7500000,Kennard,Devon,2021,UFA,0
452,linebacker,17,27,16500000,5500000,4800000,4800000,Brown,Preston,2022,UFA,0
453,4-3-defensive-tackle,11,27,5057000,2528500,3455000,2455000,Williams,Xavier,2020,UFA,0
454,4-3-defensive-tackle,18,31,9900000,2475000,3000000,3000000,Crawford,Jack,2020,UFA,0
455,4-3-defensive-tackle,23,25,470000,2350000,950000,950000,Edwards,Mario,2021,UFA,0
456,4-3-defensive-tackle,14,25,8600592,2150148,6977784,6977784,Nkemdiche,Robert,2020,UFA,0
457,4-3-defensive-tackle,13,25,8396516,2099129,6801536,6801536,Butler,Vernon,2020,UFA,0
458,4-3-defensive-tackle,21,27,2025000,2025000,0,0,Dunn,Brandon,2020,UFA,0
459,defensive-line,12,34,16750000,8375000,4000000,4000000,Bennett,Michael,2021,UFA,0
460,defensive-line,27,0,32529380,8132345,0,0,Williams,Quinnen,2020,ERFA,0
461,defensive-line,8,29,8000000,8000000,6000000,6000000,Quinn,Robert,2020,UFA,0
462,defensive-line,1,0,31360824,7840206,0,0,Ferrell,Clelin,2020,ERFA,0
463,left-guard,10,30,16500000,5500000,7250000,7250000,Taylor,Lane,2021,UFA,0
464,left-guard,18,30,21000000,5250000,9250000,7000000,Carpenter,James,2023,UFA,0
465,left-guard,17,30,26000000,5200000,5000000,5000000,Boling,Clint,2020,UFA,0
466,left-guard,28,33,8250000,4125000,3150000,3150000,Foster,Ramon,2021,UFA,0
467,left-guard,16,33,4000000,4000000,1000000,1000000,Smith,Evan,2020,UFA,0
468,left-guard,4,23,11780138,2945035,11780138,11780138,Ragnow,Frank,2022,UFA,0
469,left-guard,23,26,11393496,2848374,11393496,11393496,Peat,Andrus,2020,UFA,0
470,left-guard,19,31,8250000,2750000,2700000,2450000,Person,Mike,2022,UFA,0
471,3-4-outside-linebacker,15,26,1230000,615000,0,0,President,Gimel,2021,ERFA,0
472,3-4-outside-linebacker,26,25,1230000,615000,0,0,Moss,Avery,2021,RFA,0
473,3-4-outside-linebacker,7,24,1765000,588333,22000,22000,Betts,Mathieu,2022,RFA,0
474,3-4-outside-linebacker,15,24,1765000,588333,25000,25000,Roberson,Derick,2022,RFA,0
475,3-4-outside-linebacker,2,24,1757000,585667,2000,2000,Gooden,Ahmad,2022,RFA,0
476,3-4-outside-linebacker,28,2020,1755000,585000,0,0,Skipper,Tuzar,2022,RFA,0
477,3-4-outside-linebacker,5,23,1755000,585000,0,0,Kupp,Ketner,2022,RFA,0
478,tight-end,31,27,18750000,6250000,9800000,6300000,Kroft,Tyler,2022,UFA,0
479,tight-end,17,26,18300000,6100000,6250000,6250000,Uzomah,CJ,2022,UFA,0
480,tight-end,20,26,18000000,6000000,10000000,10000000,Boyle,Nick,2022,UFA,0
481,tight-end,4,25,22600000,5650000,10500000,10500000,James,Jesse,2023,Void,0
482,tight-end,6,35,15000000,5000000,7500000,7500000,Davis,Vernon,2020,UFA,0
483,tight-end,4,0,19821226,4955307,19821226,19821226,Hockenson,T.J.,2023,UFA,0
484,4-3-defensive-end,29,29,17800000,5933333,6500000,6500000,Autry,Denico,2021,UFA,0
485,4-3-defensive-end,25,22,22742636,5685659,22742636,22742636,Allen,Josh,2023,UFA,0
486,4-3-defensive-end,16,28,27500000,5500000,13500000,13500000,Gholston,William,2022,UFA,0
487,4-3-defensive-end,29,32,9000000,4500000,4500000,4500000,Hunt,Margus,2021,UFA,0
488,4-3-defensive-end,13,32,4000000,4000000,1500000,1500000,Irvin,Bruce,2020,UFA,0
489,4-3-defensive-end,9,27,12000000,4000000,4500000,4500000,Smith,Chris,2021,UFA,0
490,left-tackle,5,38,33750000,11250000,15000000,15000000,Whitworth,Andrew,2020,UFA,0
491,left-tackle,29,31,43812000,10953000,35000000,18000000,Castonzo,Anthony,2020,UFA,0
492,left-tackle,7,28,37000000,9250000,18000000,13697000,"Leno, Jr.",Charles,2022,UFA,0
493,left-tackle,19,35,17500000,8750000,0,0,Staley,Joe,2020,UFA,0
494,left-tackle,27,30,24000000,8000000,12000000,12000000,Beachum,Kelvin,2020,UFA,0
495,left-tackle,21,30,7500000,7500000,2250000,2250000,Kalil,Matt,2020,UFA,0
496,left-tackle,9,27,6500000,6500000,500000,500000,Robinson,Greg,2020,UFA,0
497,offensive-line,25,28,66500000,13300000,30000000,30000000,Norwell,Andrew,2023,UFA,0
498,offensive-line,30,31,53000000,13250000,25000000,25000000,Okung,Russell,2021,UFA,0
499,offensive-line,6,31,66000000,13200000,41250000,30000000,Williams,Trent,2021,UFA,0
500,offensive-line,23,28,65000000,13000000,38000000,20880000,Armstead,Terron,2022,UFA,0
501,offensive-line,2,27,51000000,12750000,32000000,27000000,James,Ja’Wuan,2023,UFA,0
502,edge-rusher,14,37,7000000,7000000,7000000,700000,Suggs,Terrell,2020,Void,0
503,edge-rusher,2,23,27271240,6817810,27271240,27271240,Chubb,Bradley,2022,UFA,0
504,edge-rusher,21,29,26000000,6500000,10681012,10681012,Mercilus,Whitney,2020,UFA,0
505,edge-rusher,30,24,25873672,6468418,25873672,25873672,Bosa,Joey,2021,UFA,0
506,edge-rusher,11,28,18000000,6000000,8805000,6805000,Okafor,Alex,2022,UFA,0
507,3-4-defensive-tackle,14,0,2594576,648645,74576,74576,Dogbe,Michael,2023,UFA,0
508,3-4-defensive-tackle,8,26,645000,645000,0,0,Ross,Daniel,2020,RFA,0
509,3-4-defensive-tackle,10,29,645000,645000,0,0,Simon,Deon,2020,RFA,0
510,3-4-defensive-tackle,2,28,645000,645000,0,0,Purcell,Mike,2020,UFA,0
511,3-4-defensive-tackle,14,2020,1769000,589667,14000,14000,Brown,Miles,2022,RFA,0
512,3-4-defensive-tackle,21,23,1765000,588333,40000,40000,Palmore,Walter,2022,RFA,0
513,3-4-defensive-tackle,20,24,1765000,588333,60000,60000,Willis,Gerald,2022,RFA,0
514,3-4-defensive-tackle,8,2020,1765000,588333,100000,100000,Wise,Daniel,2022,RFA,0
515,right-guard,14,30,9000000,4500000,3000000,3000000,Sweezy,J.R.,2021,UFA,0
516,right-guard,21,29,12000000,4000000,5000000,5000000,Kelemete,Senio,2021,UFA,0
517,right-guard,18,0,14708756,3677189,14708756,14708756,Lindstrom,Chris,2023,UFA,0
518,right-guard,31,26,7250000,3625000,3900000,3900000,Feliciano,Jon,2021,UFA,0
519,right-guard,6,25,3250000,3250000,1500000,1500000,Flowers,Ereck,2020,UFA,0
520,right-guard,17,27,3095000,3095000,0,0,Hopkins,Trey,2020,UFA,0
521,right-guard,22,28,6000000,3000000,1000000,1000000,Fluker,DJ,2021,UFA,0
522,right-guard,30,29,5000000,2500000,2500000,2500000,Schofield,Michael,2020,UFA,0
523,center,11,27,8279218,4139609,6450000,5000000,Erving,Cameron,2021,UFA,0
524,center,32,32,11750000,3925000,7050000,4825000,Kilgore,Daniel,2021,UFA,0
525,center,24,0,12882870,3220718,12882870,12882870,Bradbury,Garrett,2023,UFA,0
526,center,28,28,3095000,3095000,0,0,Finney,B.J.,2020,UFA,0
527,center,12,27,9000000,3000000,1600000,1600000,Andrews,David,2021,UFA,0
528,center,21,27,6000000,3000000,3500000,3500000,Mancz,Greg,2021,UFA,0
529,right-tackle,16,24,1755000,585000,0,0,Mayfield,Riley,2022,RFA,0
530,right-tackle,23,2020,1755000,585000,0,0,Kelly,Derrick,2022,RFA,0
531,right-tackle,2,2020,1755000,585000,0,0,Jacobson,Nate,2022,RFA,0
532,right-tackle,16,2020,1755000,585000,0,0,Ruble,Brock,2022,RFA,0
533,right-tackle,6,23,1755000,585000,0,0,Wallace,Brian,2022,RFA,0
534,3-4-defensive-end,21,26,720000,720000,0,0,Heath,Joel,2020,UFA,0
535,3-4-defensive-end,32,26,1420000,710000,75000,50000,Holmes,Tyrone,2021,UFA,0
536,3-4-defensive-end,10,0,2833268,708317,313264,313264,Keke,Kingsley,2023,UFA,0
537,3-4-defensive-end,21,26,2819648,704912,419648,419648,Watkins,Carlos,,,0
538,3-4-defensive-end,21,22,2816404,704101,296404,296404,Omenihu,Charles,2023,UFA,0
539,interior-defensive-line,4,31,46250000,9250000,24000000,20000000,Harrison,Damon,2021,UFA,0
540,interior-defensive-line,16,32,9250000,9250000,9250000,9250000,Suh,Ndamukong,2020,UFA,0
541,interior-defensive-line,2,29,36700000,9175000,17500000,12000000,Wolfe,Derek,2020,UFA,0
542,interior-defensive-line,27,28,25200000,8400000,17000000,17000000,Anderson,Henry,2022,UFA,0
543,interior-defensive-line,27,0,32529380,8132345,0,0,Williams,Quinnen,2020,ERFA,0
544,linebacker,12,28,10750000,5375000,5500000,5500000,Van Noy,Kyle,2020,UFA,0
545,linebacker,30,36,10500000,5250000,5250000,5250000,Davis,Thomas,2021,UFA,0
546,linebacker,2,27,15000000,5000000,6000000,6000000,Davis,Todd,2021,UFA,0
547,linebacker,26,27,15000000,5000000,7250000,7250000,Martin,Kareem,2021,UFA,0
